date,sma_50,sma_200,phase,crossover_date
2016-07-11,177.41401428222656,171.93051864624024,1,2016-04-20
2016-07-12,177.57992767333985,172.03825508117677,1,2016-04-20
2016-07-13,177.7173858642578,172.14607429504395,1,2016-04-20
2016-07-14,177.9062350463867,172.27942016601563,1,2016-04-20
2016-07-15,178.10971282958985,172.41106109619142,1,2016-04-20
2016-07-18,178.3238055419922,172.5303992462158,1,2016-04-20
2016-07-19,178.52135131835936,172.64668899536133,1,2016-04-20
2016-07-20,178.7314129638672,172.75474189758302,1,2016-04-20
2016-07-21,178.88381469726562,172.84466636657714,1,2016-04-20
2016-07-22,179.08605346679687,172.94160865783692,1,2016-04-20
2016-07-25,179.27716583251953,173.02920013427735,1,2016-04-20
2016-07-26,179.50066009521484,173.10963684082031,1,2016-04-20
2016-07-27,179.68579711914063,173.1885836791992,1,2016-04-20
2016-07-28,179.90809936523436,173.26780044555665,1,2016-04-20
2016-07-29,180.1353744506836,173.35386604309082,1,2016-04-20
2016-08-01,180.3716650390625,173.4432051086426,1,2016-04-20
2016-08-02,180.56216888427736,173.51370162963866,1,2016-04-20
2016-08-03,180.76823333740234,173.58302001953126,1,2016-04-20
2016-08-04,180.9329150390625,173.65290176391602,1,2016-04-20
2016-08-05,181.10388702392578,173.73145751953126,1,2016-04-20
2016-08-08,181.2716098022461,173.81476470947266,1,2016-04-20
2016-08-09,181.42622467041016,173.88426338195802,1,2016-04-20
2016-08-10,181.5784063720703,173.94197135925293,1,2016-04-20
2016-08-11,181.74055938720704,174.0061526489258,1,2016-04-20
2016-08-12,181.88855377197265,174.07120513916016,1,2016-04-20
2016-08-15,182.05807220458985,174.1290556335449,1,2016-04-20
2016-08-16,182.19000610351563,174.18257316589356,1,2016-04-20
2016-08-17,182.32333953857423,174.24163764953613,1,2016-04-20
2016-08-18,182.453310546875,174.2924373626709,1,2016-04-20
2016-08-19,182.58274108886718,174.33929695129393,1,2016-04-20
2016-08-22,182.7462484741211,174.38881004333496,1,2016-04-20
2016-08-23,182.94489227294923,174.4410913848877,1,2016-04-20
2016-08-24,183.13134002685547,174.48904052734375,1,2016-04-20
2016-08-25,183.32015930175783,174.54460456848145,1,2016-04-20
2016-08-26,183.49139251708985,174.5963906097412,1,2016-04-20
2016-08-29,183.69417358398437,174.6562127685547,1,2016-04-20
2016-08-30,183.86801055908202,174.72671043395997,1,2016-04-20
2016-08-31,184.02112365722655,174.80424224853516,1,2016-04-20
2016-09-01,184.18023071289062,174.86884170532227,1,2016-04-20
2016-09-02,184.30970916748046,174.93826911926269,1,2016-04-20
2016-09-06,184.5801416015625,174.9967897796631,1,2016-04-20
2016-09-07,184.9125732421875,175.05598274230957,1,2016-04-20
2016-09-08,185.17478424072266,175.1098331451416,1,2016-04-20
2016-09-09,185.2881637573242,175.1423013305664,1,2016-04-20
2016-09-12,185.40565338134766,175.18669212341308,1,2016-04-20
2016-09-13,185.4623419189453,175.2178931427002,1,2016-04-20
2016-09-14,185.54352294921875,175.24774055480958,1,2016-04-20
2016-09-15,185.63977447509765,175.29037277221678,1,2016-04-20
2016-09-16,185.72400085449217,175.3210590362549,1,2016-04-20
2016-09-19,185.75548156738282,175.36097480773927,1,2016-04-20
2016-09-20,185.77428771972657,175.4132341003418,1,2016-04-20
2016-09-21,185.80786010742187,175.45892890930176,1,2016-04-20
2016-09-22,185.8653564453125,175.51582649230957,1,2016-04-20
2016-09-23,185.88181640625,175.57350051879882,1,2016-04-20
2016-09-26,185.87311950683593,175.6304261779785,1,2016-04-20
2016-09-27,185.87738250732423,175.69084228515624,1,2016-04-20
2016-09-28,185.90383209228514,175.77267127990723,1,2016-04-20
2016-09-29,185.8811297607422,175.84176887512206,1,2016-04-20
2016-09-30,185.9003564453125,175.90886535644532,1,2016-04-20
2016-10-03,185.8940185546875,175.96108589172363,1,2016-04-20
2016-10-04,185.8788510131836,176.02192680358885,1,2016-04-20
2016-10-05,185.87832550048827,176.1022306060791,1,2016-04-20
2016-10-06,185.88431884765626,176.1761873626709,1,2016-04-20
2016-10-07,185.87329376220703,176.23920471191406,1,2016-04-20
2016-10-10,185.87555297851563,176.29636322021486,1,2016-04-20
2016-10-11,185.83390045166016,176.34321403503418,1,2016-04-20
2016-10-12,185.8208758544922,176.39326164245605,1,2016-04-20
2016-10-13,185.7850128173828,176.43101638793945,1,2016-04-20
2016-10-14,185.74710357666015,176.4754737854004,1,2016-04-20
2016-10-17,185.66614196777343,176.52547637939452,1,2016-04-20
2016-10-18,185.61030059814453,176.59327995300293,1,2016-04-20
2016-10-19,185.56204467773438,176.6620955657959,1,2016-04-20
2016-10-20,185.51615234375,176.73995346069336,1,2016-04-20
2016-10-21,185.45468231201173,176.83845542907716,1,2016-04-20
2016-10-24,185.41213104248047,176.9498999786377,1,2016-04-20
2016-10-25,185.34639617919922,177.05744079589843,1,2016-04-20
2016-10-26,185.29261352539064,177.15656303405763,1,2016-04-20
2016-10-27,185.22199798583983,177.27370048522948,1,2016-04-20
2016-10-28,185.13214263916015,177.3749893951416,1,2016-04-20
2016-10-31,185.04794189453125,177.49378120422364,1,2016-04-20
2016-11-01,184.93740295410157,177.60488609313964,1,2016-04-20
2016-11-02,184.79746795654296,177.72073860168456,1,2016-04-20
2016-11-03,184.6601904296875,177.8280527496338,1,2016-04-20
2016-11-04,184.52152282714843,177.9181467437744,1,2016-04-20
2016-11-07,184.46905883789063,178.04024078369142,1,2016-04-20
2016-11-08,184.41479431152345,178.15561767578126,1,2016-04-20
2016-11-09,184.40576934814453,178.2895352935791,1,2016-04-20
2016-11-10,184.41665740966798,178.42162330627443,1,2016-04-20
2016-11-11,184.4187680053711,178.53202377319337,1,2016-04-20
2016-11-14,184.40702056884766,178.64345260620118,1,2016-04-20
2016-11-15,184.4130596923828,178.77694366455077,1,2016-04-20
2016-11-16,184.4123843383789,178.90383934020997,1,2016-04-20
2016-11-17,184.43955139160155,179.03428337097168,1,2016-04-20
2016-11-18,184.54785766601563,179.17808639526368,1,2016-04-20
2016-11-21,184.63215698242186,179.33971115112305,1,2016-04-20
2016-11-22,184.77712310791014,179.50314422607423,1,2016-04-20
2016-11-23,184.92552398681642,179.66777122497558,1,2016-04-20
2016-11-25,185.05156036376954,179.8461402130127,1,2016-04-20
2016-11-28,185.1739468383789,180.00405769348146,1,2016-04-20
2016-11-29,185.3030453491211,180.15047668457032,1,2016-04-20
2016-11-30,185.42285034179687,180.28147819519043,1,2016-04-20
2016-12-01,185.48740173339843,180.4123422241211,1,2016-04-20
2016-12-02,185.53043518066406,180.54406066894532,1,2016-04-20
2016-12-05,185.61667388916015,180.6696784210205,1,2016-04-20
2016-12-06,185.7450845336914,180.80873329162597,1,2016-04-20
2016-12-07,185.9005206298828,180.95653861999511,1,2016-04-20
2016-12-08,186.04700469970703,181.09679458618163,1,2016-04-20
2016-12-09,186.25063781738282,181.24480987548827,1,2016-04-20
2016-12-12,186.42191040039063,181.3981900024414,1,2016-04-20
2016-12-13,186.6281265258789,181.5387870788574,1,2016-04-20
2016-12-14,186.82091552734374,181.66752197265626,1,2016-04-20
2016-12-15,187.01335968017577,181.7969539642334,1,2016-04-20
2016-12-16,187.1955874633789,181.92172241210938,1,2016-04-20
2016-12-19,187.39903472900392,182.04793342590332,1,2016-04-20
2016-12-20,187.59826782226563,182.18719116210937,1,2016-04-20
2016-12-21,187.83358642578125,182.31956893920898,1,2016-04-20
2016-12-22,188.05733276367187,182.44958061218261,1,2016-04-20
2016-12-23,188.29884124755858,182.56737525939943,1,2016-04-20
2016-12-27,188.54815368652345,182.6886962890625,1,2016-04-20
2016-12-28,188.77782440185547,182.80332077026367,1,2016-04-20
2016-12-29,188.9837368774414,182.91277084350585,1,2016-04-20
2016-12-30,189.16563873291017,183.013204498291,1,2016-04-20
2017-01-03,189.38403350830077,183.11763244628906,1,2016-04-20
2017-01-04,189.62391052246093,183.22662559509277,1,2016-04-20
2017-01-05,189.8450048828125,183.33530822753906,1,2016-04-20
2017-01-06,190.09251861572267,183.45324768066405,1,2016-04-20
2017-01-09,190.33444732666015,183.56832389831544,1,2016-04-20
2017-01-10,190.58618713378905,183.68288917541503,1,2016-04-20
2017-01-11,190.8598553466797,183.792216796875,1,2016-04-20
2017-01-12,191.12348022460938,183.89524337768555,1,2016-04-20
2017-01-13,191.42261749267578,184.00265060424806,1,2016-04-20
2017-01-17,191.7297640991211,184.10063133239746,1,2016-04-20
2017-01-18,192.0620932006836,184.2036304473877,1,2016-04-20
2017-01-19,192.3838363647461,184.31176803588866,1,2016-04-20
2017-01-20,192.6407699584961,184.413999710083,1,2016-04-20
2017-01-23,192.8709622192383,184.52419845581053,1,2016-04-20
2017-01-24,193.0871859741211,184.63833099365235,1,2016-04-20
2017-01-25,193.3282257080078,184.76303588867188,1,2016-04-20
2017-01-26,193.57371734619142,184.87860893249513,1,2016-04-20
2017-01-27,193.81004943847657,184.98376365661622,1,2016-04-20
2017-01-30,193.9927035522461,185.0827293395996,1,2016-04-20
2017-01-31,194.18206817626952,185.1825877380371,1,2016-04-20
2017-02-01,194.3537124633789,185.27661697387694,1,2016-04-20
2017-02-02,194.53638854980468,185.36848411560058,1,2016-04-20
2017-02-03,194.7178469848633,185.46629531860353,1,2016-04-20
2017-02-06,194.88480377197266,185.56714492797852,1,2016-04-20
2017-02-07,195.0498696899414,185.66803802490233,1,2016-04-20
2017-02-08,195.20601470947267,185.771763381958,1,2016-04-20
2017-02-09,195.4036099243164,185.88005493164061,1,2016-04-20
2017-02-10,195.60955932617188,185.99045372009277,1,2016-04-20
2017-02-13,195.84644866943358,186.1144002532959,1,2016-04-20
2017-02-14,196.11338134765626,186.2471427154541,1,2016-04-20
2017-02-15,196.39954650878906,186.37818099975587,1,2016-04-20
2017-02-16,196.65952728271483,186.51606315612793,1,2016-04-20
2017-02-17,196.91386505126954,186.66044548034668,1,2016-04-20
2017-02-21,197.14252502441406,186.81105842590333,1,2016-04-20
2017-02-22,197.35808258056642,186.95756767272948,1,2016-04-20
2017-02-23,197.55300018310547,187.10404518127442,1,2016-04-20
2017-02-24,197.75758605957031,187.24091690063477,1,2016-04-20
2017-02-27,197.94258666992187,187.38769630432128,1,2016-04-20
2017-02-28,198.14886749267578,187.53144996643067,1,2016-04-20
2017-03-01,198.39645080566407,187.69719902038574,1,2016-04-20
2017-03-02,198.62552490234376,187.84780708312988,1,2016-04-20
2017-03-03,198.84871398925782,188.0072854614258,1,2016-04-20
2017-03-06,199.04454467773436,188.1634349822998,1,2016-04-20
2017-03-07,199.23899017333986,188.31953552246094,1,2016-04-20
2017-03-08,199.432568359375,188.4682364654541,1,2016-04-20
2017-03-09,199.62562713623046,188.61942863464355,1,2016-04-20
2017-03-10,199.8233609008789,188.76288330078125,1,2016-04-20
2017-03-13,200.05555236816406,188.90085144042968,1,2016-04-20
2017-03-14,200.27285186767577,189.03462478637695,1,2016-04-20
2017-03-15,200.53984466552734,189.1734381866455,1,2016-04-20
2017-03-16,200.76909240722657,189.3119211578369,1,2016-04-20
2017-03-17,200.96788635253907,189.44675964355469,1,2016-04-20
2017-03-20,201.16527587890624,189.57774139404296,1,2016-04-20
2017-03-21,201.2957733154297,189.69819007873537,1,2016-04-20
2017-03-22,201.44882202148438,189.81647224426268,1,2016-04-20
2017-03-23,201.59752380371094,189.93226211547852,1,2016-04-20
2017-03-24,201.7321871948242,190.04437393188476,1,2016-04-20
2017-03-27,201.87254760742186,190.1566777038574,1,2016-04-20
2017-03-28,202.03346771240234,190.2849341583252,1,2016-04-20
2017-03-29,202.2120639038086,190.42104705810547,1,2016-04-20
2017-03-30,202.39504486083985,190.5621671295166,1,2016-04-20
2017-03-31,202.58300659179687,190.7021312713623,1,2016-04-20
2017-04-03,202.74946655273436,190.83767196655273,1,2016-04-20
2017-04-04,202.9287515258789,190.97717041015625,1,2016-04-20
2017-04-05,203.0707571411133,191.10793075561523,1,2016-04-20
2017-04-06,203.19013061523438,191.2390343475342,1,2016-04-20
2017-04-07,203.30948425292968,191.3705500793457,1,2016-04-20
2017-04-10,203.43750610351563,191.49107131958007,1,2016-04-20
2017-04-11,203.58524658203126,191.64278785705565,1,2016-04-20
2017-04-12,203.7154217529297,191.8056118774414,1,2016-04-20
2017-04-13,203.8176055908203,191.94641342163087,1,2016-04-20
2017-04-17,203.95301605224608,192.08135650634765,1,2016-04-20
2017-04-18,204.0490689086914,192.20118156433105,1,2016-04-20
2017-04-19,204.1447430419922,192.31725296020508,1,2016-04-20
2017-04-20,204.27328430175783,192.4480502319336,1,2016-04-20
2017-04-21,204.38358795166016,192.570234375,1,2016-04-20
2017-04-24,204.5152102661133,192.7041919708252,1,2016-04-20
2017-04-25,204.65507598876954,192.83079055786132,1,2016-04-20
2017-04-26,204.77051513671876,192.95352546691893,1,2016-04-20
2017-04-27,204.87333221435546,193.070493850708,1,2016-04-20
2017-04-28,204.9459799194336,193.18532951354982,1,2016-04-20
2017-05-01,205.03252563476562,193.29763580322265,1,2016-04-20
2017-05-02,205.11423095703125,193.41157501220704,1,2016-04-20
2017-05-03,205.16665130615235,193.52176986694337,1,2016-04-20
2017-05-04,205.2275762939453,193.63412391662598,1,2016-04-20
2017-05-05,205.30207916259766,193.74671173095703,1,2016-04-20
2017-05-08,205.37069122314452,193.8626360321045,1,2016-04-20
2017-05-09,205.42907165527345,193.97345085144042,1,2016-04-20
2017-05-10,205.5060107421875,194.08866119384766,1,2016-04-20
2017-05-11,205.51711700439452,194.20131324768067,1,2016-04-20
2017-05-12,205.547412109375,194.3132108306885,1,2016-04-20
2017-05-15,205.59806488037108,194.42977684020997,1,2016-04-20
2017-05-16,205.65718566894532,194.54388778686524,1,2016-04-20
2017-05-17,205.65451721191405,194.64024856567383,1,2016-04-20
2017-05-18,205.67598846435547,194.74669136047362,1,2016-04-20
2017-05-19,205.71904754638672,194.85713218688966,1,2016-04-20
2017-05-22,205.76877624511718,194.97184860229493,1,2016-04-20
2017-05-23,205.82564270019532,195.08129035949707,1,2016-04-20
2017-05-24,205.90800506591796,195.1937236022949,1,2016-04-20
2017-05-25,205.97487182617186,195.31059997558594,1,2016-04-20
2017-05-26,206.04900604248047,195.42957107543944,1,2016-04-20
2017-05-30,206.12673950195312,195.54330467224122,1,2016-04-20
2017-05-31,206.20795166015625,195.65759086608887,1,2016-04-20
2017-06-01,206.37541870117187,195.77752670288086,1,2016-04-20
2017-06-02,206.54740631103516,195.9058222961426,1,2016-04-20
2017-06-05,206.72061218261717,196.03158027648925,1,2016-04-20
2017-06-06,206.88320892333985,196.15184852600098,1,2016-04-20
2017-06-07,207.05780517578125,196.27544372558594,1,2016-04-20
2017-06-08,207.20492462158202,196.39960319519042,1,2016-04-20
2017-06-09,207.3417855834961,196.52027038574218,1,2016-04-20
2017-06-12,207.46473388671876,196.64551559448242,1,2016-04-20
2017-06-13,207.61794067382812,196.77657661437988,1,2016-04-20
2017-06-14,207.77288696289062,196.90804557800294,1,2016-04-20
2017-06-15,207.91704986572265,197.03288948059082,1,2016-04-20
2017-06-16,208.07431243896485,197.15950622558594,1,2016-04-20
2017-06-19,208.25539672851562,197.29760261535645,1,2016-04-20
2017-06-20,208.4118215942383,197.42844779968263,1,2016-04-20
2017-06-21,208.5647637939453,197.55483497619628,1,2016-04-20
2017-06-22,208.72065124511718,197.67791526794434,1,2016-04-20
2017-06-23,208.8995196533203,197.80234848022462,1,2016-04-20
2017-06-26,209.1076174926758,197.92962173461913,1,2016-04-20
2017-06-27,209.24563842773438,198.0707251739502,1,2016-04-20
2017-06-28,209.4335791015625,198.20816299438476,1,2016-04-20
2017-06-29,209.59160278320311,198.34956817626954,1,2016-04-20
2017-06-30,209.72444946289062,198.49328186035157,1,2016-04-20
2017-07-03,209.87750366210938,198.62966667175294,1,2016-04-20
2017-07-05,209.9954769897461,198.77206100463866,1,2016-04-20
2017-07-06,210.05065795898437,198.9045846557617,1,2016-04-20
2017-07-07,210.13570770263672,199.04388046264648,1,2016-04-20
2017-07-10,210.2218212890625,199.17398414611816,1,2016-04-20
2017-07-11,210.31383392333984,199.29744888305663,1,2016-04-20
2017-07-12,210.427216796875,199.4339859008789,1,2016-04-20
2017-07-13,210.54619750976562,199.57984451293945,1,2016-04-20
2017-07-14,210.69014465332032,199.7249604034424,1,2016-04-20
2017-07-17,210.8286981201172,199.86534042358397,1,2016-04-20
2017-07-18,210.95317535400392,200.01472312927245,1,2016-04-20
2017-07-19,211.10159210205077,200.16294494628906,1,2016-04-20
2017-07-20,211.2557553100586,200.3138850402832,1,2016-04-20
2017-07-21,211.39859741210938,200.4685977935791,1,2016-04-20
2017-07-24,211.54891082763672,200.61895957946777,1,2016-04-20
2017-07-25,211.7166653442383,200.77129745483398,1,2016-04-20
2017-07-26,211.86163970947266,200.92686332702635,1,2016-04-20
2017-07-27,212.0064208984375,201.0766047668457,1,2016-04-20
2017-07-28,212.22021728515625,201.23682777404784,1,2016-04-20
2017-07-31,212.41504608154298,201.39523391723634,1,2016-04-20
2017-08-01,212.59270446777344,201.5590550994873,1,2016-04-20
2017-08-02,212.7514190673828,201.7229274749756,1,2016-04-20
2017-08-03,212.89252838134766,201.88788696289063,1,2016-04-20
2017-08-04,213.0317626953125,202.04908912658692,1,2016-04-20
2017-08-07,213.1590362548828,202.20984786987304,1,2016-04-20
2017-08-08,213.2765200805664,202.36966300964355,1,2016-04-20
2017-08-09,213.39748107910157,202.52900436401367,1,2016-04-20
2017-08-10,213.45849792480467,202.66918258666993,1,2016-04-20
2017-08-11,213.4924169921875,202.81403190612792,1,2016-04-20
2017-08-14,213.55454040527343,202.9713040161133,1,2016-04-20
2017-08-15,213.61926849365236,203.1308979034424,1,2016-04-20
2017-08-16,213.70507537841797,203.29508171081542,1,2016-04-20
2017-08-17,213.71577789306642,203.44240272521972,1,2016-04-20
2017-08-18,213.71775390625,203.59469093322753,1,2016-04-20
2017-08-21,213.72948333740234,203.75327423095703,1,2016-04-20
2017-08-22,213.78646942138673,203.92708534240722,1,2016-04-20
2017-08-23,213.80738311767578,204.09804168701172,1,2016-04-20
2017-08-24,213.82372772216797,204.24671279907227,1,2016-04-20
2017-08-25,213.8582064819336,204.39374252319337,1,2016-04-20
2017-08-28,213.89193389892577,204.53104736328126,1,2016-04-20
2017-08-29,213.89525390625,204.66725173950195,1,2016-04-20
2017-08-30,213.9476791381836,204.81067558288575,1,2016-04-20
2017-08-31,214.02701446533203,204.95983345031738,1,2016-04-20
2017-09-01,214.11438995361328,205.10324783325194,1,2016-04-20
2017-09-05,214.16559143066405,205.2406502532959,1,2016-04-20
2017-09-06,214.2286752319336,205.37690269470215,1,2016-04-20
2017-09-07,214.32548706054686,205.515132522583,1,2016-04-20
2017-09-08,214.37948608398438,205.6449952697754,1,2016-04-20
2017-09-11,214.51683959960937,205.78449729919433,1,2016-04-20
2017-09-12,214.66100677490235,205.92715255737303,1,2016-04-20
2017-09-13,214.80010650634765,206.06680320739747,1,2016-04-20
2017-09-14,214.92802307128906,206.2105800628662,1,2016-04-20
2017-09-15,215.10061553955077,206.35397720336914,1,2016-04-20
2017-09-18,215.25525634765626,206.50198196411134,1,2016-04-20
2017-09-19,215.40974365234376,206.6545696258545,1,2016-04-20
2017-09-20,215.5689562988281,206.80707916259766,1,2016-04-20
2017-09-21,215.68459930419922,206.95096725463867,1,2016-04-20
2017-09-22,215.79395629882814,207.09206245422362,1,2016-04-20
2017-09-25,215.8744338989258,207.21843872070312,1,2016-04-20
2017-09-26,215.95807159423828,207.34310714721678,1,2016-04-20
2017-09-27,216.0564715576172,207.46618156433107,1,2016-04-20
2017-09-28,216.1368978881836,207.5916918182373,1,2016-04-20
2017-09-29,216.23085662841797,207.71456756591797,1,2016-04-20
2017-10-02,216.34780181884764,207.85031936645507,1,2016-04-20
2017-10-03,216.47527923583985,207.98443946838378,1,2016-04-20
2017-10-04,216.59754089355468,208.12178581237794,1,2016-04-20
2017-10-05,216.74596893310547,208.26359687805177,1,2016-04-20
2017-10-06,216.89332305908204,208.4003685760498,1,2016-04-20
2017-10-09,217.03836975097656,208.53802360534667,1,2016-04-20
2017-10-10,217.19762908935547,208.6803079986572,1,2016-04-20
2017-10-11,217.35430236816407,208.82292037963867,1,2016-04-20
2017-10-12,217.50220458984376,208.96144020080567,1,2016-04-20
2017-10-13,217.66394073486327,209.10941604614257,1,2016-04-20
2017-10-16,217.82378234863282,209.25910049438477,1,2016-04-20
2017-10-17,217.97874725341796,209.413125,1,2016-04-20
2017-10-18,218.14876190185547,209.56084510803223,1,2016-04-20
2017-10-19,218.32017974853517,209.70307167053224,1,2016-04-20
2017-10-20,218.5757666015625,209.85187301635742,1,2016-04-20
2017-10-23,218.80750213623048,209.9927777862549,1,2016-04-20
2017-10-24,219.0048501586914,210.1389047241211,1,2016-04-20
2017-10-25,219.18041900634765,210.27945587158203,1,2016-04-20
2017-10-26,219.3542694091797,210.41868522644043,1,2016-04-20
2017-10-27,219.63210083007812,210.5695578765869,1,2016-04-20
2017-10-30,219.89971466064452,210.71396522521974,1,2016-04-20
2017-10-31,220.1710333251953,210.8635915374756,1,2016-04-20
2017-11-01,220.403935546875,211.0125459289551,1,2016-04-20
2017-11-02,220.65397186279296,211.16557556152344,1,2016-04-20
2017-11-03,220.92907196044922,211.31878829956054,1,2016-04-20
2017-11-06,221.20123718261718,211.4763112640381,1,2016-04-20
2017-11-07,221.4700668334961,211.626767578125,1,2016-04-20
2017-11-08,221.74172973632812,211.77062774658202,1,2016-04-20
2017-11-09,221.97661437988282,211.9113998413086,1,2016-04-20
2017-11-10,222.18423156738282,212.05337898254393,1,2016-04-20
2017-11-13,222.3899462890625,212.20255851745605,1,2016-04-20
2017-11-14,222.61623046875,212.34919082641602,1,2016-04-20
2017-11-15,222.80518035888673,212.4897696685791,1,2016-04-20
2017-11-16,223.03293853759766,212.63927001953124,1,2016-04-20
2017-11-17,223.25241821289063,212.77863807678222,1,2016-04-20
2017-11-20,223.43366455078126,212.92171249389648,1,2016-04-20
2017-11-21,223.62991241455077,213.07216323852538,1,2016-04-20
2017-11-22,223.82002380371094,213.22030548095702,1,2016-04-20
2017-11-24,224.02206939697265,213.36519493103026,1,2016-04-20
2017-11-27,224.21595123291016,213.5055751800537,1,2016-04-20
2017-11-28,224.44688629150392,213.65209136962892,1,2016-04-20
2017-11-29,224.6706216430664,213.79387969970702,1,2016-04-20
2017-11-30,224.93316955566405,213.9404849243164,1,2016-04-20
2017-12-01,225.19782257080078,214.08554107666015,1,2016-04-20
2017-12-04,225.4559780883789,214.22759071350097,1,2016-04-20
2017-12-05,225.70640686035156,214.3594091796875,1,2016-04-20
2017-12-06,225.9550796508789,214.49235641479493,1,2016-04-20
2017-12-07,226.2012939453125,214.62825500488282,1,2016-04-20
2017-12-08,226.46752868652345,214.76917747497558,1,2016-04-20
2017-12-11,226.73235778808595,214.91201034545898,1,2016-04-20
2017-12-12,226.98629821777342,215.05967704772948,1,2016-04-20
2017-12-13,227.23022857666015,215.1928839111328,1,2016-04-20
2017-12-14,227.44974792480468,215.32784156799318,1,2016-04-20
2017-12-15,227.68177795410156,215.4718628692627,1,2016-04-20
2017-12-18,227.94873138427735,215.62641525268555,1,2016-04-20
2017-12-19,228.2048776245117,215.77949546813966,1,2016-04-20
2017-12-20,228.44678741455078,215.93386276245118,1,2016-04-20
2017-12-21,228.69138061523438,216.08935874938965,1,2016-04-20
2017-12-22,228.9414126586914,216.2409531402588,1,2016-04-20
2017-12-26,229.18035034179687,216.3906155395508,1,2016-04-20
2017-12-27,229.41561279296874,216.544790725708,1,2016-04-20
2017-12-28,229.65742279052733,216.69251953125,1,2016-04-20
2017-12-29,229.87701446533202,216.8378256225586,1,2016-04-20
2018-01-02,230.12909271240235,216.99337326049806,1,2016-04-20
2018-01-03,230.3879949951172,217.15755279541017,1,2016-04-20
2018-01-04,230.68458099365233,217.33997970581055,1,2016-04-20
2018-01-05,231.00521423339845,217.5280027770996,1,2016-04-20
2018-01-08,231.35697601318358,217.7193189239502,1,2016-04-20
2018-01-09,231.71388580322267,217.91410987854005,1,2016-04-20
2018-01-10,232.02668060302733,218.10809112548827,1,2016-04-20
2018-01-11,232.3916342163086,218.3035068511963,1,2016-04-20
2018-01-12,232.78133666992187,218.50590972900392,1,2016-04-20
2018-01-16,233.14829986572266,218.70085968017577,1,2016-04-20
2018-01-17,233.56010650634767,218.90985054016113,1,2016-04-20
2018-01-18,233.94851501464845,219.11855041503907,1,2016-04-20
2018-01-19,234.35231384277344,219.3322018432617,1,2016-04-20
2018-01-22,234.7995184326172,219.55895790100098,1,2016-04-20
2018-01-23,235.24958923339844,219.78549240112304,1,2016-04-20
2018-01-24,235.7142239379883,220.01258476257325,1,2016-04-20
2018-01-25,236.18238189697266,220.2395979309082,1,2016-04-20
2018-01-26,236.70422119140625,220.4823021697998,1,2016-04-20
2018-01-29,237.20305908203125,220.7211001586914,1,2016-04-20
2018-01-30,237.6730123901367,220.9536213684082,1,2016-04-20
2018-01-31,238.1071514892578,221.17780387878418,1,2016-04-20
2018-02-01,238.54899047851563,221.40361846923827,1,2016-04-20
2018-02-02,238.87489837646484,221.60425132751465,1,2016-04-20
2018-02-05,238.9677828979492,221.74578788757324,1,2016-04-20
2018-02-06,239.15649444580077,221.9135321044922,1,2016-04-20
2018-02-07,239.30889862060548,222.06361701965332,1,2016-04-20
2018-02-08,239.2863635253906,222.163397064209,1,2016-04-20
2018-02-09,239.28577667236328,222.28090675354005,1,2016-04-20
2018-02-12,239.35578247070313,222.41449226379393,1,2016-04-20
2018-02-13,239.39704467773439,222.5532511138916,1,2016-04-20
2018-02-14,239.51133544921876,222.70524353027344,1,2016-04-20
2018-02-15,239.6919674682617,222.8720248413086,1,2016-04-20
2018-02-16,239.89069366455078,223.0404197692871,1,2016-04-20
2018-02-20,240.0583575439453,223.20005172729492,1,2016-04-20
2018-02-21,240.18761749267577,223.34963958740235,1,2016-04-20
2018-02-22,240.29776580810548,223.50094612121583,1,2016-04-20
2018-02-23,240.46994323730468,223.6722282409668,1,2016-04-20
2018-02-26,240.69017364501954,223.8557177734375,1,2016-04-20
2018-02-27,240.8496807861328,224.02602485656737,1,2016-04-20
2018-02-28,240.97926055908204,224.18580368041992,1,2016-04-20
2018-03-01,241.00026580810547,224.32241310119628,1,2016-04-20
2018-03-02,241.01579895019532,224.46606857299804,1,2016-04-20
2018-03-05,241.1044076538086,224.64196807861327,1,2016-04-20
2018-03-06,241.20766845703125,224.81678276062013,1,2016-04-20
2018-03-07,241.2994549560547,224.98446060180663,1,2016-04-20
2018-03-08,241.41577697753905,225.15270332336425,1,2016-04-20
2018-03-09,241.62194610595702,225.33969139099122,1,2016-04-20
2018-03-12,241.81964141845702,225.52269981384276,1,2016-04-20
2018-03-13,241.97585571289062,225.6927655029297,1,2016-04-20
2018-03-14,242.12483306884766,225.8567823791504,1,2016-04-20
2018-03-15,242.23479919433595,226.02038818359375,1,2016-04-20
2018-03-16,242.3200244140625,226.18557098388672,1,2016-04-20
2018-03-19,242.31937713623046,226.3259693145752,1,2016-04-20
2018-03-20,242.2949331665039,226.4648844909668,1,2016-04-20
2018-03-21,242.2524478149414,226.60227783203126,1,2016-04-20
2018-03-22,242.07921875,226.71311233520507,1,2016-04-20
2018-03-23,241.8138021850586,226.79709037780762,1,2016-04-20
2018-03-26,241.63820373535157,226.91182662963868,1,2016-04-20
2018-03-27,241.3509051513672,227.00818962097168,1,2016-04-20
2018-03-28,241.066728515625,227.10135833740233,1,2016-04-20
2018-03-29,240.79478973388672,227.2040628051758,1,2016-04-20
2018-04-02,240.4304849243164,227.2829499053955,1,2016-04-20
2018-04-03,240.1022476196289,227.3785012817383,1,2016-04-20
2018-04-04,239.78321075439453,227.4861824798584,1,2016-04-20
