date,open,high,low,close,volume
2019-04-26,47.7869987487793,47.946998596191406,47.7869987487793,47.91600036621094,10474
2019-04-29,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-04-30,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-02,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-03,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-06,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-07,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-08,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-09,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-10,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-13,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-14,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-15,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-16,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-17,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-20,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-21,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-22,47.91600036621094,47.91600036621094,47.91600036621094,47.91600036621094,0
2019-05-23,48.0359992980957,48.09600067138672,47.90700149536133,47.90700149536133,3
2019-05-24,47.83100128173828,47.88600158691406,47.83100128173828,47.86399841308594,210
2019-05-27,47.86399841308594,47.86399841308594,47.86399841308594,47.86399841308594,0
2019-05-28,47.86399841308594,47.86399841308594,47.86399841308594,47.86399841308594,0
2019-05-29,47.86399841308594,47.86399841308594,47.86399841308594,47.86399841308594,0
2019-05-30,47.86399841308594,47.86399841308594,47.86399841308594,47.86399841308594,0
2019-05-31,48.60100173950195,48.60100173950195,48.41899871826172,48.41899871826172,85
2019-06-03,48.435001373291016,48.5099983215332,48.29499816894531,48.29499816894531,1007
2019-06-04,47.987998962402344,48.125999450683594,47.983001708984375,48.106998443603516,14036
2019-06-05,48.097999572753906,48.11000061035156,47.95500183105469,48.11000061035156,2014
2019-06-06,48.11000061035156,48.11000061035156,48.11000061035156,48.11000061035156,0
2019-06-07,48.11000061035156,48.11000061035156,48.11000061035156,48.11000061035156,0
2019-06-11,48.11000061035156,48.11000061035156,48.11000061035156,48.11000061035156,0
2019-06-12,48.02799987792969,48.06399917602539,48.02799987792969,48.05699920654297,1007
2019-06-13,48.05699920654297,48.05699920654297,48.05699920654297,48.05699920654297,0
2019-06-14,48.05699920654297,48.05699920654297,48.05699920654297,48.05699920654297,0
2019-06-17,48.05699920654297,48.05699920654297,48.05699920654297,48.05699920654297,0
2019-06-18,48.05699920654297,48.05699920654297,48.05699920654297,48.05699920654297,0
2019-06-19,48.948001861572266,48.948001861572266,48.8129997253418,48.83700180053711,30168
2019-06-20,48.83700180053711,48.83700180053711,48.83700180053711,48.83700180053711,0
2019-06-21,48.80500030517578,48.80500030517578,48.71500015258789,48.71500015258789,1000
2019-06-24,48.71500015258789,48.71500015258789,48.71500015258789,48.71500015258789,0
2019-06-25,48.71500015258789,48.71500015258789,48.71500015258789,48.71500015258789,0
2019-06-26,48.71500015258789,48.71500015258789,48.71500015258789,48.71500015258789,0
2019-06-27,48.71500015258789,48.71500015258789,48.71500015258789,48.71500015258789,0
2019-06-28,48.53099822998047,48.65999984741211,48.53099822998047,48.65999984741211,231
2019-07-01,48.89699935913086,49.12900161743164,48.89699935913086,49.12900161743164,175
2019-07-02,49.15599822998047,49.229000091552734,49.03300094604492,49.229000091552734,34
2019-07-03,49.3120002746582,49.349998474121094,49.21699905395508,49.32600021362305,10066
2019-07-04,49.393001556396484,49.51300048828125,49.393001556396484,49.51300048828125,10048
2019-07-05,49.472999572753906,49.472999572753906,49.250999450683594,49.29800033569336,10048
2019-07-08,49.29800033569336,49.29800033569336,49.29800033569336,49.29800033569336,0
2019-07-09,49.29899978637695,49.358001708984375,49.29899978637695,49.308998107910156,10035
2019-07-10,49.308998107910156,49.308998107910156,49.308998107910156,49.308998107910156,0
2019-07-11,49.308998107910156,49.308998107910156,49.308998107910156,49.308998107910156,0
2019-07-12,48.939998626708984,49.00600051879883,48.91600036621094,48.944000244140625,361
2019-07-15,48.85300064086914,49.040000915527344,48.85300064086914,49.02000045776367,62
2019-07-16,49.22800064086914,49.22800064086914,49.04499816894531,49.04499816894531,102
2019-07-17,49.24700164794922,49.27899932861328,49.19200134277344,49.21200180053711,24
2019-07-18,49.20399856567383,49.32600021362305,49.20399856567383,49.229000091552734,400
2019-07-19,49.141998291015625,49.404998779296875,49.141998291015625,49.38999938964844,286
2019-07-22,49.38999938964844,49.38999938964844,49.38999938964844,49.38999938964844,0
2019-07-23,49.54399871826172,49.78300094604492,49.54399871826172,49.78300094604492,210
2019-07-24,49.7140007019043,49.882999420166016,49.7140007019043,49.882999420166016,11161
2019-07-25,49.9640007019043,50.071998596191406,49.731998443603516,49.731998443603516,189
2019-07-26,49.805999755859375,49.99399948120117,49.805999755859375,49.93000030517578,29
2019-07-29,49.96200180053711,50.0099983215332,49.900001525878906,49.900001525878906,1500
2019-07-30,49.900001525878906,49.900001525878906,49.900001525878906,49.900001525878906,0
2019-07-31,49.797000885009766,49.972999572753906,49.797000885009766,49.972999572753906,74
2019-08-01,50.25600051879883,50.41400146484375,50.25600051879883,50.41400146484375,286
2019-08-02,50.63800048828125,50.63800048828125,50.38199996948242,50.38199996948242,11293
2019-08-05,50.645999908447266,50.645999908447266,49.99800109863281,49.99800109863281,12207
2019-08-06,50.055999755859375,50.30400085449219,50.055999755859375,50.30400085449219,11158
2019-08-07,50.39400100708008,50.597999572753906,50.32400131225586,50.32400131225586,66
2019-08-08,50.1619987487793,50.400001525878906,50.1619987487793,50.27799987792969,11087
2019-08-09,50.4119987487793,50.4119987487793,50.32400131225586,50.32400131225586,10000
2019-08-12,50.262001037597656,50.486000061035156,50.262001037597656,50.38999938964844,10008
2019-08-13,50.38999938964844,50.38999938964844,50.38999938964844,50.38999938964844,0
2019-08-14,50.69200134277344,50.86399841308594,50.69200134277344,50.86399841308594,77
2019-08-15,51.013999938964844,51.1879997253418,51.0,51.1879997253418,102
2019-08-16,51.20800018310547,51.30799865722656,51.20800018310547,51.257999420166016,66
2019-08-19,51.263999938964844,51.316001892089844,51.18000030517578,51.316001892089844,10008
2019-08-20,51.316001892089844,51.316001892089844,51.316001892089844,51.316001892089844,0
2019-08-21,51.36600112915039,51.52199935913086,51.36600112915039,51.52199935913086,50
2019-08-22,51.52199935913086,51.52199935913086,51.52199935913086,51.52199935913086,0
2019-08-23,51.52199935913086,51.52199935913086,51.52199935913086,51.52199935913086,0
2019-08-26,51.45600128173828,51.66400146484375,51.45600128173828,51.577999114990234,21223
2019-08-27,51.551998138427734,51.80400085449219,51.551998138427734,51.80400085449219,9
2019-08-28,51.87799835205078,51.91400146484375,51.869998931884766,51.87799835205078,39
2019-08-29,51.9119987487793,51.95800018310547,51.875999450683594,51.875999450683594,6
2019-08-30,51.875999450683594,51.875999450683594,51.875999450683594,51.875999450683594,0
2019-09-02,51.875999450683594,51.875999450683594,51.875999450683594,51.875999450683594,0
2019-09-03,51.875999450683594,51.875999450683594,51.875999450683594,51.875999450683594,0
2019-09-04,52.17599868774414,52.20000076293945,52.03200149536133,52.066001892089844,10011
2019-09-05,52.066001892089844,52.066001892089844,52.066001892089844,52.066001892089844,0
2019-09-06,52.066001892089844,52.066001892089844,52.066001892089844,52.066001892089844,0
2019-09-09,52.066001892089844,52.066001892089844,52.066001892089844,52.066001892089844,0
2019-09-10,52.066001892089844,52.066001892089844,52.066001892089844,52.066001892089844,0
2019-09-11,51.25,51.43600082397461,51.25,51.43600082397461,10
2019-09-12,51.43199920654297,51.59000015258789,51.14400100708008,51.14400100708008,31140
2019-09-13,50.801998138427734,50.858001708984375,50.7140007019043,50.7140007019043,23037
2019-09-16,50.54800033569336,51.10200119018555,50.54800033569336,51.10200119018555,32339
2019-09-17,51.10200119018555,51.10200119018555,51.10200119018555,51.10200119018555,0
2019-09-18,50.98400115966797,51.167999267578125,50.98400115966797,51.11399841308594,48
2019-09-19,51.11399841308594,51.11399841308594,51.11399841308594,51.11399841308594,0
2019-09-20,51.11399841308594,51.11399841308594,51.11399841308594,51.11399841308594,0
2019-09-23,51.11399841308594,51.11399841308594,51.11399841308594,51.11399841308594,0
2019-09-24,51.11399841308594,51.11399841308594,51.11399841308594,51.11399841308594,0
2019-09-25,51.779998779296875,51.88999938964844,51.779998779296875,51.88999938964844,10
2019-09-26,51.86000061035156,52.00600051879883,51.86000061035156,52.00600051879883,100
2019-09-27,52.00600051879883,52.00600051879883,52.00600051879883,52.00600051879883,0
2019-09-30,52.00600051879883,52.00600051879883,52.00600051879883,52.00600051879883,0
2019-10-01,52.26599884033203,52.35599899291992,52.08399963378906,52.35599899291992,11015
2019-10-02,52.35599899291992,52.35599899291992,52.35599899291992,52.35599899291992,0
2019-10-04,52.279998779296875,52.33399963378906,52.18600082397461,52.33399963378906,2014
2019-10-07,52.33399963378906,52.33399963378906,52.33399963378906,52.33399963378906,0
2019-10-08,52.10200119018555,52.35599899291992,52.10200119018555,52.35599899291992,20
2019-10-09,52.35599899291992,52.35599899291992,52.35599899291992,52.35599899291992,0
2019-10-10,51.992000579833984,51.992000579833984,51.810001373291016,51.810001373291016,11141
2019-10-11,51.810001373291016,51.810001373291016,51.810001373291016,51.810001373291016,0
2019-10-14,51.652000427246094,51.720001220703125,51.652000427246094,51.720001220703125,1007
2019-10-15,51.720001220703125,51.720001220703125,51.720001220703125,51.720001220703125,0
2019-10-16,51.59000015258789,51.70600128173828,51.433998107910156,51.433998107910156,4310
2019-10-17,51.45600128173828,51.45600128173828,51.150001525878906,51.242000579833984,2014
2019-10-18,51.242000579833984,51.242000579833984,51.242000579833984,51.242000579833984,0
2019-10-21,51.242000579833984,51.242000579833984,51.242000579833984,51.242000579833984,0
2019-10-22,51.242000579833984,51.242000579833984,51.242000579833984,51.242000579833984,0
2019-10-23,51.39799880981445,51.41999816894531,51.35200119018555,51.35200119018555,4800
