date,open,high,low,close,volume
2012-12-13,10365.291015625,10365.291015625,10365.291015625,10365.291015625,0
2012-12-14,10398.95703125,10398.95703125,10398.95703125,10398.95703125,0
2012-12-17,10386.0146484375,10386.0146484375,10386.0146484375,10386.0146484375,0
2012-12-18,10569.4404296875,10569.4404296875,10569.4404296875,10569.4404296875,0
2012-12-19,10703.1376953125,10703.1376953125,10703.1376953125,10703.1376953125,0
2012-12-20,10746.412109375,10746.412109375,10746.412109375,10746.412109375,0
2012-12-21,10658.638671875,10658.638671875,10658.638671875,10658.638671875,0
2012-12-24,10658.638671875,10658.638671875,10658.638671875,10658.638671875,0
2012-12-27,10768.8876953125,10768.8876953125,10768.8876953125,10768.8876953125,0
2012-12-28,10366.4677734375,10366.4677734375,10366.4677734375,10366.4677734375,0
2012-12-31,10366.4677734375,10366.4677734375,10366.4677734375,10366.4677734375,0
2013-01-02,11369.8056640625,11369.8056640625,11369.8056640625,11369.8056640625,0
2013-01-03,11254.080078125,11254.080078125,11254.080078125,11254.080078125,0
2013-01-04,11355.4443359375,11355.4443359375,11355.4443359375,11355.4443359375,0
2013-01-07,11180.8037109375,11180.8037109375,11180.8037109375,11180.8037109375,0
2013-01-08,11129.2890625,11129.2890625,11129.2890625,11129.2890625,0
2013-01-09,11314.2958984375,11314.2958984375,11314.2958984375,11314.2958984375,0
2013-01-10,11346.42578125,11346.42578125,11346.42578125,11346.42578125,0
2013-01-11,11465.6953125,11465.6953125,11465.6953125,11465.6953125,0
2013-01-14,11431.2646484375,11431.2646484375,11431.2646484375,11431.2646484375,0
2013-01-15,11285.5517578125,11285.5517578125,11285.5517578125,11285.5517578125,0
2013-01-16,11297.0078125,11297.0078125,11297.0078125,11297.0078125,0
2013-01-17,11502.2451171875,11502.2451171875,11502.2451171875,11502.2451171875,0
2013-01-18,11383.1767578125,11383.1767578125,11383.1767578125,11383.1767578125,0
2013-01-21,11596.978515625,11596.978515625,11596.978515625,11596.978515625,0
2013-01-22,11469.83203125,11469.83203125,11469.83203125,11469.83203125,0
2013-01-23,11362.99609375,11362.99609375,11362.99609375,11362.99609375,0
2013-01-24,11586.2802734375,11586.2802734375,11586.2802734375,11586.2802734375,0
2013-01-25,11856.8046875,11856.8046875,11856.8046875,11856.8046875,0
2013-01-28,11859.861328125,11859.861328125,11859.861328125,11859.861328125,0
2013-01-29,11921.3212890625,11921.3212890625,11921.3212890625,11921.3212890625,0
2013-01-30,11697.80078125,11697.80078125,11697.80078125,11697.80078125,0
2013-01-31,11323.0224609375,11323.0224609375,11323.0224609375,11323.0224609375,0
2013-02-01,11411.9990234375,11411.9990234375,11411.9990234375,11411.9990234375,0
2013-02-04,10338.19921875,10338.19921875,10338.19921875,10338.19921875,0
2013-02-05,10645.548828125,10645.548828125,10645.548828125,10645.548828125,0
2013-02-06,10243.7783203125,10243.7783203125,10243.7783203125,10243.7783203125,0
2013-02-07,10015.322265625,10015.322265625,10015.322265625,10015.322265625,0
2013-02-08,10389.490234375,10389.490234375,10389.490234375,10389.490234375,0
2013-02-11,10297.501953125,10297.501953125,10297.501953125,10297.501953125,0
2013-02-12,10606.0810546875,10606.0810546875,10606.0810546875,10606.0810546875,0
2013-02-13,10702.189453125,10702.189453125,10702.189453125,10702.189453125,0
2013-02-14,10441.8583984375,10441.8583984375,10441.8583984375,10441.8583984375,0
2013-02-15,10202.708984375,10202.708984375,10202.708984375,10202.708984375,0
2013-02-18,10218.0126953125,10218.0126953125,10218.0126953125,10218.0126953125,0
2013-02-19,10753.310546875,10753.310546875,10753.310546875,10753.310546875,0
2013-02-20,10486.142578125,10486.142578125,10486.142578125,10486.142578125,0
2013-02-21,9763.9970703125,9763.9970703125,9763.9970703125,9763.9970703125,0
2013-02-22,10334.6640625,10334.6640625,10334.6640625,10334.6640625,0
2013-02-25,10590.880859375,10590.880859375,10590.880859375,10590.880859375,0
2013-02-26,9615.8994140625,9615.8994140625,9615.8994140625,9615.8994140625,0
2013-02-27,10079.853515625,10079.853515625,10079.853515625,10079.853515625,0
2013-02-28,10330.2587890625,10330.2587890625,10330.2587890625,10330.2587890625,0
2013-03-01,10132.3203125,10132.3203125,10132.3203125,10132.3203125,0
2013-03-04,10166.546875,10166.546875,10166.546875,10166.546875,0
2013-03-05,10902.47265625,10902.47265625,10902.47265625,10902.47265625,0
2013-03-06,10869.1669921875,10869.1669921875,10869.1669921875,10869.1669921875,0
2013-03-07,11002.3115234375,11002.3115234375,11002.3115234375,11002.3115234375,0
2013-03-08,11467.189453125,11467.189453125,11467.189453125,11467.189453125,0
2013-03-11,11339.1728515625,11339.1728515625,11339.1728515625,11339.1728515625,0
2013-03-12,11253.0283203125,11253.0283203125,11253.0283203125,11253.0283203125,0
2013-03-13,11164.044921875,11164.044921875,11164.044921875,11164.044921875,0
2013-03-14,11658.5322265625,11658.5322265625,11658.5322265625,11658.5322265625,0
2013-03-15,11416.3486328125,11416.3486328125,11416.3486328125,11416.3486328125,0
2013-03-18,11179.8984375,11179.8984375,11179.8984375,11179.8984375,0
2013-03-19,10764.0751953125,10764.0751953125,10764.0751953125,10764.0751953125,0
2013-03-20,11210.154296875,11210.154296875,11210.154296875,11210.154296875,0
2013-03-21,10899.71484375,10899.71484375,10899.71484375,10899.71484375,0
2013-03-22,10871.9423828125,10871.9423828125,10871.9423828125,10871.9423828125,0
2013-03-25,10476.9990234375,10476.9990234375,10476.9990234375,10476.9990234375,0
2013-03-26,10379.873046875,10379.873046875,10379.873046875,10379.873046875,0
2013-03-27,10041.572265625,10041.572265625,10041.572265625,10041.572265625,0
2013-03-28,10174.6357421875,10174.6357421875,10174.6357421875,10174.6357421875,0
2013-04-02,10824.3759765625,10824.3759765625,10824.3759765625,10824.3759765625,0
2013-04-03,10330.232421875,10330.232421875,10330.232421875,10330.232421875,0
2013-04-04,10123.8857421875,10123.8857421875,10123.8857421875,10123.8857421875,0
2013-04-05,9705.2333984375,9705.2333984375,9705.2333984375,9705.2333984375,0
2013-04-08,9760.302734375,9760.302734375,9760.302734375,9760.302734375,0
2013-04-09,9826.939453125,9826.939453125,9826.939453125,9826.939453125,0
2013-04-10,10582.44140625,10582.44140625,10582.44140625,10582.44140625,0
