date,open,high,low,close,volume
2016-09-14,140.6199951171875,140.6199951171875,140.6199951171875,140.6199951171875,0
2016-09-15,140.6199951171875,140.6199951171875,140.6199951171875,140.6199951171875,0
2016-09-16,140.6199951171875,140.6199951171875,140.6199951171875,140.6199951171875,0
2016-09-19,142.1300048828125,142.1300048828125,142.1300048828125,142.1300048828125,0
2016-09-20,141.8699951171875,141.8699951171875,141.8699951171875,141.8699951171875,0
2016-09-21,142.6999969482422,142.6999969482422,142.6999969482422,142.6999969482422,0
2016-09-22,142.6999969482422,142.6999969482422,142.6999969482422,142.6999969482422,0
2016-09-23,144.86000061035156,144.86000061035156,144.86000061035156,144.86000061035156,0
2016-09-26,144.86000061035156,144.86000061035156,144.86000061035156,144.86000061035156,0
2016-09-27,144.86000061035156,144.86000061035156,144.86000061035156,144.86000061035156,0
2016-09-28,143.1199951171875,143.1199951171875,143.1199951171875,143.1199951171875,0
2016-09-29,143.0800018310547,143.0800018310547,143.0800018310547,143.0800018310547,0
2016-09-30,143.0800018310547,143.0800018310547,143.0800018310547,143.0800018310547,0
2016-10-04,144.99000549316406,144.99000549316406,144.99000549316406,144.99000549316406,0
2016-10-05,144.5500030517578,144.5500030517578,144.5500030517578,144.5500030517578,0
2016-10-06,144.25,144.25,144.25,144.25,0
2016-10-07,143.0,143.0,143.0,143.0,0
2016-10-10,144.42999267578125,144.42999267578125,144.42999267578125,144.42999267578125,0
2016-10-11,143.9199981689453,143.9199981689453,143.9199981689453,143.9199981689453,0
2016-10-12,143.55999755859375,143.55999755859375,143.55999755859375,143.55999755859375,0
2016-10-13,142.13999938964844,142.13999938964844,142.13999938964844,142.13999938964844,0
2016-10-14,144.19000244140625,144.19000244140625,144.19000244140625,144.19000244140625,0
2016-10-17,143.49000549316406,143.49000549316406,143.49000549316406,143.49000549316406,0
2016-10-18,145.41000366210938,145.41000366210938,145.41000366210938,145.41000366210938,0
2016-10-19,145.92999267578125,145.92999267578125,145.92999267578125,145.92999267578125,0
2016-10-20,146.5,146.5,146.5,146.5,0
2016-10-21,146.67999267578125,146.67999267578125,146.67999267578125,146.67999267578125,0
2016-10-24,147.3000030517578,147.3000030517578,147.3000030517578,147.3000030517578,0
2016-10-25,147.0399932861328,147.0399932861328,147.0399932861328,147.0399932861328,0
2016-10-26,146.7100067138672,146.7100067138672,146.7100067138672,146.7100067138672,0
2016-10-27,146.88999938964844,146.88999938964844,146.88999938964844,146.88999938964844,0
2016-10-28,146.83999633789062,146.83999633789062,146.83999633789062,146.83999633789062,0
2016-10-31,145.97000122070312,145.97000122070312,145.97000122070312,145.97000122070312,0
2016-11-01,144.30999755859375,144.30999755859375,144.30999755859375,144.30999755859375,0
2016-11-02,142.25,142.25,142.25,142.25,0
2016-11-03,142.0,142.0,142.0,142.0,0
2016-11-04,141.10000610351562,141.10000610351562,141.10000610351562,141.10000610351562,0
2016-11-07,143.36000061035156,143.36000061035156,143.36000061035156,143.36000061035156,0
2016-11-08,143.83999633789062,143.83999633789062,143.83999633789062,143.83999633789062,0
2016-11-09,145.38999938964844,145.38999938964844,145.38999938964844,145.38999938964844,0
2016-11-10,144.41000366210938,144.41000366210938,144.41000366210938,144.41000366210938,0
2016-11-11,144.00999450683594,144.00999450683594,144.00999450683594,144.00999450683594,0
2016-11-14,144.1199951171875,144.1199951171875,144.1199951171875,144.1199951171875,0
2016-11-15,144.80999755859375,144.80999755859375,144.80999755859375,144.80999755859375,0
2016-11-16,144.00999450683594,144.00999450683594,144.00999450683594,144.00999450683594,0
2016-11-17,144.66000366210938,144.66000366210938,144.66000366210938,144.66000366210938,0
2016-11-18,143.75999450683594,143.75999450683594,143.75999450683594,143.75999450683594,0
2016-11-21,144.38999938964844,144.38999938964844,144.38999938964844,144.38999938964844,0
2016-11-22,144.94000244140625,144.94000244140625,144.94000244140625,144.94000244140625,0
2016-11-23,144.50999450683594,144.50999450683594,144.50999450683594,144.50999450683594,0
2016-11-24,144.9199981689453,144.9199981689453,144.9199981689453,144.9199981689453,0
2016-11-25,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422,0
2016-11-28,143.80999755859375,143.80999755859375,143.80999755859375,143.80999755859375,0
2016-11-29,144.75999450683594,144.75999450683594,144.75999450683594,144.75999450683594,0
2016-11-30,145.3000030517578,145.3000030517578,145.3000030517578,145.3000030517578,0
2016-12-01,144.5,144.5,144.5,144.5,0
2016-12-02,143.7899932861328,143.7899932861328,143.7899932861328,143.7899932861328,0
2016-12-05,145.4199981689453,145.4199981689453,145.4199981689453,145.4199981689453,0
