date,open,high,low,close,volume
2015-02-03,94.5,94.5,94.5,94.5,0
2015-02-04,94.5,94.5,94.5,94.5,0
2015-02-05,94.5,94.5,94.5,94.5,0
2015-02-06,94.5,94.5,94.5,94.5,0
2015-02-09,94.5,94.5,94.5,94.5,0
2015-02-10,94.5,94.5,94.5,94.5,0
2015-02-11,94.5,94.5,94.5,94.5,0
2015-02-12,94.5,94.5,94.5,94.5,0
2015-02-13,94.5,94.5,94.5,94.5,0
2015-02-16,94.5,94.5,94.5,94.5,0
2015-02-17,94.5,94.5,94.5,94.5,0
2015-02-18,94.5,94.5,94.5,94.5,0
2015-02-19,94.5,94.5,94.5,94.5,0
2015-02-20,94.5,94.5,94.5,94.5,0
2015-02-23,94.5,94.5,94.5,94.5,0
2015-02-24,94.5,94.5,94.5,94.5,0
2015-02-25,94.5,94.5,94.5,94.5,0
2015-02-26,94.5,94.5,94.5,94.5,0
2015-02-27,94.5,94.5,94.5,94.5,0
2015-03-02,94.5,94.5,94.5,94.5,0
2015-03-03,94.5,94.5,94.5,94.5,0
2015-03-04,94.5,94.5,94.5,94.5,0
2015-03-05,94.5,94.5,94.5,94.5,0
2015-03-06,94.5,94.5,94.5,94.5,0
2015-03-09,94.5,94.5,94.5,94.5,0
2015-03-10,94.5,94.5,94.5,94.5,0
2015-03-11,94.5,94.5,94.5,94.5,0
2015-03-12,94.5,94.5,94.5,94.5,0
2015-03-13,94.5,94.5,94.5,94.5,0
2015-03-16,94.5,94.5,94.5,94.5,0
2015-03-17,94.5,94.5,94.5,94.5,0
2015-03-18,94.5,94.5,94.5,94.5,0
2015-03-19,94.5,94.5,94.5,94.5,0
2015-03-20,94.5,94.5,94.5,94.5,0
2015-03-23,94.5,94.5,94.5,94.5,0
2015-03-24,94.5,94.5,94.5,94.5,0
2015-03-25,94.5,94.5,94.5,94.5,0
2015-03-26,94.5,94.5,94.5,94.5,0
2015-03-27,94.5,94.5,94.5,94.5,0
2015-03-30,94.5,94.5,94.5,94.5,0
2015-03-31,98.1500015258789,98.1500015258789,98.1500015258789,98.1500015258789,0
