date,open,high,low,close,volume
2021-06-21,43.09600067138672,43.09600067138672,43.09600067138672,43.09600067138672,0
2021-06-22,43.50170135498047,43.50170135498047,43.50170135498047,43.50170135498047,0
2021-06-23,43.540000915527344,43.540000915527344,43.540000915527344,43.540000915527344,0
2021-06-24,43.915000915527344,43.915000915527344,43.915000915527344,43.915000915527344,0
2021-06-25,43.790000915527344,43.790000915527344,43.790000915527344,43.790000915527344,0
2021-06-28,44.150001525878906,44.150001525878906,44.150001525878906,44.150001525878906,0
2021-06-29,44.275001525878906,44.275001525878906,44.275001525878906,44.275001525878906,0
2021-06-30,44.38249969482422,44.38249969482422,44.38249969482422,44.38249969482422,0
2021-07-01,44.20750045776367,44.20750045776367,44.20750045776367,44.20750045776367,0
2021-07-02,44.65250015258789,44.65250015258789,44.65250015258789,44.65250015258789,0
2021-07-05,44.83250045776367,44.83250045776367,44.83250045776367,44.83250045776367,0
2021-07-06,44.96500015258789,44.96500015258789,44.96500015258789,44.96500015258789,0
2021-07-07,45.04999923706055,45.04999923706055,45.04999923706055,45.04999923706055,0
2021-07-08,44.68000030517578,44.68000030517578,44.68000030517578,44.68000030517578,0
2021-07-09,45.147499084472656,45.147499084472656,45.147499084472656,45.147499084472656,0
2021-07-12,45.24250030517578,45.24250030517578,45.24250030517578,45.24250030517578,0
2021-07-13,45.72999954223633,45.72999954223633,45.72999954223633,45.72999954223633,0
2021-07-14,45.51499938964844,45.51499938964844,45.51499938964844,45.51499938964844,0
2021-07-15,45.20500183105469,45.20500183105469,45.20500183105469,45.20500183105469,0
2021-07-16,44.875,44.875,44.875,44.875,0
2021-07-19,44.33250045776367,44.33250045776367,44.33250045776367,44.33250045776367,0
2021-07-20,44.72999954223633,44.72999954223633,44.72999954223633,44.72999954223633,0
2021-07-21,45.07500076293945,45.07500076293945,45.07500076293945,45.07500076293945,0
2021-07-22,45.442501068115234,45.442501068115234,45.442501068115234,45.442501068115234,0
2021-07-23,45.9474983215332,45.9474983215332,45.9474983215332,45.9474983215332,0
2021-07-26,46.09000015258789,46.09000015258789,46.09000015258789,46.09000015258789,0
2021-07-27,45.375,45.375,45.375,45.375,0
2021-07-28,45.814998626708984,45.814998626708984,45.814998626708984,45.814998626708984,0
2021-07-29,45.97999954223633,45.97999954223633,45.97999954223633,45.97999954223633,0
2021-07-30,45.58000183105469,45.58000183105469,45.58000183105469,45.58000183105469,0
2021-08-02,45.897499084472656,45.897499084472656,45.897499084472656,45.897499084472656,0
2021-08-03,45.43000030517578,45.43000030517578,45.43000030517578,45.43000030517578,0
2021-08-04,45.852500915527344,45.852500915527344,45.852500915527344,45.852500915527344,0
2021-08-05,46.09000015258789,46.09000015258789,46.09000015258789,46.23249816894531,325
2021-08-06,46.04750061035156,46.04750061035156,46.04750061035156,46.04750061035156,0
