date,open,high,low,close,volume
2018-01-29,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,0
2018-01-30,12.850000381469727,12.850000381469727,12.850000381469727,12.850000381469727,0
2018-01-31,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,0
2018-02-01,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,0
2018-02-02,12.649999618530273,12.649999618530273,12.649999618530273,12.649999618530273,0
2018-02-05,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,0
2018-02-06,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0
2018-02-07,12.0,12.0,12.0,12.0,44
2018-02-08,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,33
2018-02-09,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,0
2018-02-12,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,0
2018-02-13,11.550000190734863,11.550000190734863,11.550000190734863,11.550000190734863,0
2018-02-14,11.850000381469727,11.850000381469727,11.850000381469727,11.850000381469727,0
2018-02-15,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,0
2018-02-16,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,0
2018-02-19,12.550000190734863,12.550000190734863,12.550000190734863,12.550000190734863,0
2018-02-20,12.550000190734863,12.550000190734863,12.550000190734863,12.550000190734863,0
2018-02-21,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0
2018-02-22,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0
2018-02-23,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,0
2018-02-26,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,27
2018-02-27,11.75,11.75,11.75,11.75,0
2018-02-28,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,175
2018-03-01,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,0
2018-03-02,11.850000381469727,11.850000381469727,11.850000381469727,11.850000381469727,0
2018-03-05,11.5,11.5,11.5,11.5,0
2018-03-06,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,0
2018-03-07,11.75,11.75,11.75,11.75,0
2018-03-08,11.75,11.75,11.75,11.75,0
2018-03-09,11.75,11.75,11.75,11.75,0
2018-03-12,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,189
