date,open,high,low,close,volume
2013-08-05,30.31999969482422,30.31999969482422,30.31999969482422,30.31999969482422,0
2013-08-06,30.299999237060547,30.299999237060547,30.299999237060547,30.299999237060547,0
2013-08-07,30.270000457763672,30.270000457763672,30.270000457763672,30.270000457763672,0
2013-08-08,30.540000915527344,30.540000915527344,30.540000915527344,30.540000915527344,0
2013-08-09,30.709999084472656,30.709999084472656,30.709999084472656,30.709999084472656,0
2013-08-12,30.579999923706055,30.579999923706055,30.579999923706055,30.579999923706055,0
2013-08-13,30.719999313354492,30.719999313354492,30.719999313354492,30.719999313354492,0
2013-08-14,30.829999923706055,30.829999923706055,30.829999923706055,30.829999923706055,0
2013-08-15,30.600000381469727,30.600000381469727,30.600000381469727,30.600000381469727,0
2013-08-16,30.709999084472656,30.709999084472656,30.709999084472656,30.709999084472656,0
2013-08-19,30.360000610351562,30.360000610351562,30.360000610351562,30.360000610351562,0
2013-08-20,30.239999771118164,30.239999771118164,30.239999771118164,30.239999771118164,0
2013-08-21,29.950000762939453,29.950000762939453,29.950000762939453,29.950000762939453,0
2013-08-22,30.31999969482422,30.31999969482422,30.31999969482422,30.31999969482422,0
2013-08-23,30.549999237060547,30.549999237060547,30.549999237060547,30.549999237060547,0
2013-08-26,30.239999771118164,30.239999771118164,30.239999771118164,30.239999771118164,0
2013-08-27,29.469999313354492,29.469999313354492,29.469999313354492,29.469999313354492,0
2013-08-28,29.329999923706055,29.329999923706055,29.329999923706055,29.329999923706055,0
2013-08-29,29.389999389648438,29.389999389648438,29.389999389648438,29.389999389648438,0
2013-08-30,29.040000915527344,29.040000915527344,29.040000915527344,29.040000915527344,0
2013-09-03,29.600000381469727,29.600000381469727,29.600000381469727,29.600000381469727,0
2013-09-04,29.780000686645508,29.780000686645508,29.780000686645508,29.780000686645508,0
2013-09-05,29.920000076293945,29.920000076293945,29.920000076293945,29.920000076293945,0
2013-09-06,30.209999084472656,30.209999084472656,30.209999084472656,30.209999084472656,0
2013-09-09,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0
2013-09-10,31.110000610351562,31.110000610351562,31.110000610351562,31.110000610351562,0
2013-09-11,31.239999771118164,31.239999771118164,31.239999771118164,31.239999771118164,0
2013-09-12,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,0
2013-09-13,31.170000076293945,31.170000076293945,31.170000076293945,31.170000076293945,0
2013-09-16,31.459999084472656,31.459999084472656,31.459999084472656,31.459999084472656,0
2013-09-17,31.579999923706055,31.579999923706055,31.579999923706055,31.579999923706055,0
2013-09-18,32.369998931884766,32.369998931884766,32.369998931884766,32.369998931884766,0
2013-09-19,32.36000061035156,32.36000061035156,32.36000061035156,32.36000061035156,0
2013-09-20,32.15999984741211,32.15999984741211,32.15999984741211,32.15999984741211,0
2013-09-23,32.060001373291016,32.060001373291016,32.060001373291016,32.060001373291016,0
2013-09-24,32.029998779296875,32.029998779296875,32.029998779296875,32.029998779296875,0
2013-09-25,32.130001068115234,32.130001068115234,32.130001068115234,32.130001068115234,0
2013-09-26,32.040000915527344,32.040000915527344,32.040000915527344,32.040000915527344,0
2013-09-27,32.040000915527344,32.040000915527344,32.040000915527344,32.040000915527344,0
2013-09-30,31.860000610351562,31.860000610351562,31.860000610351562,31.860000610351562,0
2013-10-01,32.2400016784668,32.2400016784668,32.2400016784668,32.2400016784668,0
2013-10-02,32.15999984741211,32.15999984741211,32.15999984741211,32.15999984741211,0
2013-10-03,32.0,32.0,32.0,32.0,0
